label_num,label,target,prediction,prob_TS,prob_ST,ABS_VAD
0,what 's your name ?,"elena , but my friends call me yo-yo .",my name 's sherlock holmes .,-9.211341857910156,-32.84441375732422,0.013561904761904765
0,what 's your name ?,"elena , but my friends call me yo-yo .",what 's wrong with you .,-9.65943717956543,-6.353931903839111,0.026952380952380957
0,what 's your name ?,"elena , but my friends call me yo-yo .","oh , my god ! sherlock holmes .",-10.554662704467773,-59.762298583984375,0.02622857142857143
0,what 's your name ?,"elena , but my friends call me yo-yo .","oh , my god . my name .",-11.89008903503418,-13.05777645111084,0.020285714285714282
0,what 's your name ?,"elena , but my friends call me yo-yo .","oh , my god . that 's ...",-12.21723461151123,-12.913490295410156,0.016476190476190474
0,what 's your name ?,"elena , but my friends call me yo-yo .","oh , my god . i 'm sorry .",-12.698095321655273,-32.861549377441406,0.04264285714285715
0,what 's your name ?,"elena , but my friends call me yo-yo .","oh , my god . that 's my friend .",-13.77768611907959,-26.052330017089844,0.03738095238095238
0,what 's your name ?,"elena , but my friends call me yo-yo .","oh , my god . my name 's .",-14.057572364807129,-9.697717666625977,0.020285714285714282
0,what 's your name ?,"elena , but my friends call me yo-yo .",i do n't know . she 's my friend .,-14.621243476867676,-65.66549682617188,0.06045238095238096
0,what 's your name ?,"elena , but my friends call me yo-yo .","oh , my god . that 's my sister .",-14.667495727539062,-17.516935348510742,0.03290476190476191
0,what 's your name ?,"elena , but my friends call me yo-yo .","oh , my god ! sherlock holmes . my name .",-16.67420768737793,-29.473745346069336,0.03003809523809524
0,what 's your name ?,"elena , but my friends call me yo-yo .",i do n't know . i was just looking for my friend .,-18.483993530273438,-15.06651782989502,0.11408333333333336
0,what 's your name ?,"elena , but my friends call me yo-yo .","oh , my god . i 'm sorry . i 'm sorry .",-18.982074737548828,-68.1442642211914,0.06880952380952382
0,what 's your name ?,"elena , but my friends call me yo-yo .","oh , my god . i 'm sorry . i 'm sorry . i 'm sorry .",-25.699298858642578,-16.911666870117188,0.09497619047619049
1,why did i agree to this ?,"it 's like you said , there 's no roads in or out of here .",i do n't know .,-5.67195987701416,-20.469650268554688,0.03954761904761905
1,why did i agree to this ?,"it 's like you said , there 's no roads in or out of here .",i did n't .,-7.5692667961120605,-16.980899810791016,0.026023809523809522
1,why did i agree to this ?,"it 's like you said , there 's no roads in or out of here .",i 'm sorry .,-7.570052623748779,-8.239774703979492,0.02616666666666667
1,why did i agree to this ?,"it 's like you said , there 's no roads in or out of here .",i did n't know .,-7.640154838562012,-13.186661720275879,0.03954761904761905
1,why did i agree to this ?,"it 's like you said , there 's no roads in or out of here .","i do n't know , sweetheart .",-8.04621410369873,-26.1760196685791,0.06883333333333333
1,why did i agree to this ?,"it 's like you said , there 's no roads in or out of here .",i do n't understand .,-8.204092979431152,-38.187618255615234,0.044642857142857144
1,why did i agree to this ?,"it 's like you said , there 's no roads in or out of here .",i do n't know anything .,-8.387243270874023,-52.9842529296875,0.03954761904761905
1,why did i agree to this ?,"it 's like you said , there 's no roads in or out of here .","oh , my god .",-8.484575271606445,-10.785844802856445,0.016476190476190474
1,why did i agree to this ?,"it 's like you said , there 's no roads in or out of here .",why are you talking about ?,-8.565070152282715,-18.149742126464844,0.026523809523809522
1,why did i agree to this ?,"it 's like you said , there 's no roads in or out of here .",i did n't say anything .,-8.74227523803711,-49.817626953125,0.04611904761904762
1,why did i agree to this ?,"it 's like you said , there 's no roads in or out of here .",why are you talking about me ?,-8.846137046813965,-60.274513244628906,0.026523809523809522
1,why did i agree to this ?,"it 's like you said , there 's no roads in or out of here .",i did n't say that .,-9.101316452026367,-62.93067932128906,0.04611904761904762
1,why did i agree to this ?,"it 's like you said , there 's no roads in or out of here .",i did n't know anything .,-9.153410911560059,-40.30133056640625,0.03954761904761905
1,why did i agree to this ?,"it 's like you said , there 's no roads in or out of here .",i do n't know . i mean it .,-11.35843563079834,-15.005882263183594,0.0760952380952381
1,why did i agree to this ?,"it 's like you said , there 's no roads in or out of here .",i do n't know . i did n't .,-12.509011268615723,-22.69274139404297,0.06557142857142859
1,why did i agree to this ?,"it 's like you said , there 's no roads in or out of here .","i do n't know , i did n't .",-12.549494743347168,-17.785799026489258,0.06557142857142859
1,why did i agree to this ?,"it 's like you said , there 's no roads in or out of here .",i do n't know . it was n't important .,-12.890583992004395,-49.926971435546875,0.07302380952380953
1,why did i agree to this ?,"it 's like you said , there 's no roads in or out of here .",i do n't know . i was just leaving .,-13.021203994750977,-29.282888412475586,0.09165476190476192
1,why did i agree to this ?,"it 's like you said , there 's no roads in or out of here .",i did n't know why i was talking about .,-13.790190696716309,-19.863855361938477,0.08052380952380954
1,why did i agree to this ?,"it 's like you said , there 's no roads in or out of here .",i do n't know . i did n't know .,-13.912107467651367,-13.99988079071045,0.07909523809523811
1,why did i agree to this ?,"it 's like you said , there 's no roads in or out of here .","i do n't know , i did n't know .",-13.967194557189941,-68.23587036132812,0.07909523809523811
1,why did i agree to this ?,"it 's like you said , there 's no roads in or out of here .",i did n't know why i was talking about it .,-14.130023956298828,-24.685325622558594,0.08052380952380954
1,why did i agree to this ?,"it 's like you said , there 's no roads in or out of here .",i do n't know . i did n't say anything .,-14.23371410369873,-14.601988792419434,0.08566666666666668
1,why did i agree to this ?,"it 's like you said , there 's no roads in or out of here .","i do n't know , but i did n't .",-14.438246726989746,-17.874767303466797,0.06557142857142859
1,why did i agree to this ?,"it 's like you said , there 's no roads in or out of here .","i do n't know , but i did n't know .",-14.916015625,-18.548236846923828,0.07909523809523811
1,why did i agree to this ?,"it 's like you said , there 's no roads in or out of here .",i do n't know . that 's why it was n't .,-16.907983779907227,-39.49431610107422,0.0495952380952381
1,why did i agree to this ?,"it 's like you said , there 's no roads in or out of here .","i do n't know , but i did n't know anything .",-16.956100463867188,-15.386493682861328,0.07909523809523811
1,why did i agree to this ?,"it 's like you said , there 's no roads in or out of here .",i do n't know . i did n't know why i did n't .,-19.851877212524414,-11.077288627624512,0.10511904761904764
1,why did i agree to this ?,"it 's like you said , there 's no roads in or out of here .","i do n't know , but i did n't know why i did n't .",-21.154830932617188,-31.171649932861328,0.10511904761904764
1,why did i agree to this ?,"it 's like you said , there 's no roads in or out of here .","i do n't know , but i did n't know why it was n't it .",-21.535049438476562,-11.704333305358887,0.08914285714285716
1,why did i agree to this ?,"it 's like you said , there 's no roads in or out of here .","i do n't know , but i did n't know why i was talking about .",-21.718372344970703,-12.354589462280273,0.12007142857142859
1,why did i agree to this ?,"it 's like you said , there 's no roads in or out of here .","i do n't know , but i did n't know why i was talking about it .",-22.0247745513916,-10.020194053649902,0.12007142857142859
2,done . what do you call yourself ?,winston will have to do .,i do n't know .,-6.364887714385986,-29.0369873046875,0.03954761904761905
2,done . what do you call yourself ?,winston will have to do .,i do n't understand .,-7.661137104034424,-12.831618309020996,0.044642857142857144
2,done . what do you call yourself ?,winston will have to do .,"oh , my god .",-7.733399868011475,-7.297783374786377,0.016476190476190474
2,done . what do you call yourself ?,winston will have to do .,what do you mean ?,-7.853912353515625,-11.703168869018555,0.03366666666666667
2,done . what do you call yourself ?,winston will have to do .,what do you want ?,-8.652261734008789,-32.91434860229492,0.029095238095238094
2,done . what do you call yourself ?,winston will have to do .,i do n't think so .,-8.709980010986328,-7.9640960693359375,0.044738095238095237
2,done . what do you call yourself ?,winston will have to do .,you know what ?,-8.83328628540039,-13.538464546203613,0.013523809523809528
2,done . what do you call yourself ?,winston will have to do .,"i do n't know , sweetheart .",-9.26876449584961,-28.349279403686523,0.06883333333333333
2,done . what do you call yourself ?,winston will have to do .,"oh , my god ! sherlock holmes .",-9.481995582580566,-13.68471908569336,0.02622857142857143
2,done . what do you call yourself ?,winston will have to do .,i do n't know that .,-9.728529930114746,-53.00238037109375,0.03954761904761905
2,done . what do you call yourself ?,winston will have to do .,i do n't know what you 're talking about .,-9.757867813110352,-23.23984718322754,0.05602380952380952
2,done . what do you call yourself ?,winston will have to do .,i do n't know anything .,-9.794187545776367,-65.19222259521484,0.03954761904761905
2,done . what do you call yourself ?,winston will have to do .,i do n't know what 's going on .,-10.8665771484375,-13.767647743225098,0.05626190476190477
2,done . what do you call yourself ?,winston will have to do .,i do n't know what you 're doing .,-10.97675609588623,-31.98187255859375,0.051119047619047626
2,done . what do you call yourself ?,winston will have to do .,"oh , my god ! no .",-11.198973655700684,-27.350528717041016,0.016476190476190474
2,done . what do you call yourself ?,winston will have to do .,i do n't know . i do n't know .,-11.345966339111328,-15.190896987915039,0.07909523809523811
2,done . what do you call yourself ?,winston will have to do .,i do n't know what 's wrong .,-11.36408519744873,-43.82575988769531,0.0665
2,done . what do you call yourself ?,winston will have to do .,i do n't know what it was .,-11.401285171508789,-7.622799873352051,0.0495952380952381
2,done . what do you call yourself ?,winston will have to do .,i do n't know . i do n't understand .,-11.806853294372559,-53.751548767089844,0.0841904761904762
2,done . what do you call yourself ?,winston will have to do .,i do n't know what 's wrong with you .,-12.104092597961426,-23.44217872619629,0.0665
2,done . what do you call yourself ?,winston will have to do .,i do n't know what i want to do .,-12.44255256652832,-44.78462219238281,0.0830952380952381
2,done . what do you call yourself ?,winston will have to do .,i do n't know . i can n't .,-12.535859107971191,-37.39442825317383,0.06823809523809525
2,done . what do you call yourself ?,winston will have to do .,i do n't know . it 's just ...,-12.585393905639648,-32.08025360107422,0.0563452380952381
2,done . what do you call yourself ?,winston will have to do .,i do n't know . i do n't .,-12.643985748291016,-20.06947898864746,0.06557142857142859
2,done . what do you call yourself ?,winston will have to do .,i do n't know what you 're talking about this .,-12.726044654846191,-14.964017868041992,0.05602380952380952
2,done . what do you call yourself ?,winston will have to do .,i do n't know what you 're talking about it .,-13.232277870178223,-15.43883228302002,0.05602380952380952
2,done . what do you call yourself ?,winston will have to do .,i do n't know . i do n't know what you 're talking about .,-15.636228561401367,-36.3838996887207,0.09557142857142857
2,done . what do you call yourself ?,winston will have to do .,i do n't know . i do n't know . i do n't know .,-17.456565856933594,-34.36779022216797,0.11864285714285717
2,done . what do you call yourself ?,winston will have to do .,i do n't know . i do n't know . i do n't understand .,-17.724300384521484,-13.766995429992676,0.12373809523809526
2,done . what do you call yourself ?,winston will have to do .,i do n't know . i do n't know . i do n't .,-18.038394927978516,-41.57475662231445,0.10511904761904764
2,done . what do you call yourself ?,winston will have to do .,i do n't know . i do n't know what you 're talking about this .,-18.90866470336914,-64.50892639160156,0.09557142857142857
2,done . what do you call yourself ?,winston will have to do .,i do n't know . i do n't know what you 're talking about . it 's just a little bit,-28.184574127197266,-34.036460876464844,0.1301309523809524
3,care to help ?,"uh , why do n't i go with you , since i know the world and all ?",of course .,-6.120782375335693,-23.72038459777832,0.008680672268907586
3,care to help ?,"uh , why do n't i go with you , since i know the world and all ?",i do n't know .,-6.505073070526123,-37.13008117675781,0.03954761904761905
3,care to help ?,"uh , why do n't i go with you , since i know the world and all ?","oh , yeah .",-6.683008193969727,-17.86446762084961,0.0
3,care to help ?,"uh , why do n't i go with you , since i know the world and all ?",i 'm sorry .,-6.7598795890808105,-16.74359893798828,0.02616666666666667
3,care to help ?,"uh , why do n't i go with you , since i know the world and all ?",all right .,-6.985176086425781,-24.01593589782715,0.03691428571428572
3,care to help ?,"uh , why do n't i go with you , since i know the world and all ?","oh , no .",-7.487700462341309,-12.048840522766113,0.0
3,care to help ?,"uh , why do n't i go with you , since i know the world and all ?","oh , my god .",-8.340518951416016,-11.682351112365723,0.016476190476190474
3,care to help ?,"uh , why do n't i go with you , since i know the world and all ?","i do n't know , sweetheart .",-8.35065746307373,-32.36894989013672,0.06883333333333333
3,care to help ?,"uh , why do n't i go with you , since i know the world and all ?","no , no .",-8.416658401489258,-38.75593566894531,0.0
3,care to help ?,"uh , why do n't i go with you , since i know the world and all ?",i 'm not sure .,-8.444012641906738,-47.89326095581055,0.03321428571428572
3,care to help ?,"uh , why do n't i go with you , since i know the world and all ?",i 'm so sorry .,-8.5781888961792,-50.317562103271484,0.02616666666666667
3,care to help ?,"uh , why do n't i go with you , since i know the world and all ?","no , she 's ...",-8.672011375427246,-79.03468322753906,0.0
3,care to help ?,"uh , why do n't i go with you , since i know the world and all ?","no , i 'm sorry .",-8.779670715332031,-26.3509578704834,0.02616666666666667
3,care to help ?,"uh , why do n't i go with you , since i know the world and all ?","no , i 'm fine .",-9.005352973937988,-32.22460174560547,0.029404761904761913
3,care to help ?,"uh , why do n't i go with you , since i know the world and all ?","i do n't know , but ...",-9.344751358032227,-42.66743850708008,0.03954761904761905
3,care to help ?,"uh , why do n't i go with you , since i know the world and all ?","i do n't know , maybe .",-9.424415588378906,-16.407093048095703,0.03954761904761905
3,care to help ?,"uh , why do n't i go with you , since i know the world and all ?","no , i 'm not sure .",-9.74392032623291,-30.908374786376953,0.03321428571428572
3,care to help ?,"uh , why do n't i go with you , since i know the world and all ?","no , no , no .",-10.103561401367188,-32.039306640625,0.0
3,care to help ?,"uh , why do n't i go with you , since i know the world and all ?",i do n't know . maybe .,-10.489262580871582,-98.85354614257812,0.03954761904761905
3,care to help ?,"uh , why do n't i go with you , since i know the world and all ?","oh , my god ! sherlock holmes .",-10.837000846862793,-76.61589050292969,0.02622857142857143
3,care to help ?,"uh , why do n't i go with you , since i know the world and all ?",i do n't know . i do n't know .,-11.573362350463867,-48.41897964477539,0.07909523809523811
3,care to help ?,"uh , why do n't i go with you , since i know the world and all ?","no , no , no , no .",-11.788928985595703,-30.759841918945312,0.0
3,care to help ?,"uh , why do n't i go with you , since i know the world and all ?",i do n't know . i 'm fine .,-12.150116920471191,-20.34328269958496,0.06895238095238096
3,care to help ?,"uh , why do n't i go with you , since i know the world and all ?",i do n't know . i 'm sorry .,-12.177421569824219,-23.04278564453125,0.06571428571428573
3,care to help ?,"uh , why do n't i go with you , since i know the world and all ?",i do n't know . i can n't .,-13.234344482421875,-9.259845733642578,0.06823809523809525
3,care to help ?,"uh , why do n't i go with you , since i know the world and all ?","no , no , no , no , no .",-13.669819831848145,-51.630287170410156,0.0
3,care to help ?,"uh , why do n't i go with you , since i know the world and all ?",i do n't know . i do n't understand .,-13.854535102844238,-28.21303367614746,0.0841904761904762
3,care to help ?,"uh , why do n't i go with you , since i know the world and all ?",i do n't know . i do n't know anything .,-13.973575592041016,-10.888739585876465,0.07909523809523811
3,care to help ?,"uh , why do n't i go with you , since i know the world and all ?","i do n't know . i do n't know , sweetheart .",-14.37495231628418,-20.07886505126953,0.1083809523809524
3,care to help ?,"uh , why do n't i go with you , since i know the world and all ?","i do n't know . i do n't know , but ...",-15.308624267578125,-33.49063491821289,0.07909523809523811
3,care to help ?,"uh , why do n't i go with you , since i know the world and all ?","no , no , no , no , no , no .",-15.64831829071045,-53.69328308105469,0.0
3,care to help ?,"uh , why do n't i go with you , since i know the world and all ?","no , no , no , no , no , no , no , no , no , no , no",-25.053022384643555,-5.871847152709961,0.0
4,do you want to see your daughter alive ?,do n't hurt her .,i do n't know .,-5.6864914894104,-25.972097396850586,0.03954761904761905
4,do you want to see your daughter alive ?,do n't hurt her .,of course .,-5.932909965515137,-26.01938247680664,0.008680672268907586
4,do you want to see your daughter alive ?,do n't hurt her .,"oh , my god .",-6.20620059967041,-18.796194076538086,0.016476190476190474
4,do you want to see your daughter alive ?,do n't hurt her .,no .,-6.231204032897949,-15.046661376953125,0.0
4,do you want to see your daughter alive ?,do n't hurt her .,no one .,-7.082253456115723,-66.71807861328125,0.007857142857142854
4,do you want to see your daughter alive ?,do n't hurt her .,let 's go .,-7.165097713470459,-25.090417861938477,0.026285714285714287
4,do you want to see your daughter alive ?,do n't hurt her .,"no , no .",-7.184956073760986,-32.98200225830078,0.0
4,do you want to see your daughter alive ?,do n't hurt her .,"hey , hey .",-7.2694926261901855,-12.764802932739258,0.0
4,do you want to see your daughter alive ?,do n't hurt her .,i have no idea .,-7.288102626800537,-38.58074951171875,0.047166666666666676
4,do you want to see your daughter alive ?,do n't hurt her .,i do n't understand .,-7.434491157531738,-8.453954696655273,0.044642857142857144
4,do you want to see your daughter alive ?,do n't hurt her .,i 'm sorry .,-7.702261447906494,-31.070934295654297,0.02616666666666667
4,do you want to see your daughter alive ?,do n't hurt her .,i had no idea .,-7.830711841583252,-47.96936798095703,0.047166666666666676
4,do you want to see your daughter alive ?,do n't hurt her .,i do n't .,-8.211766242980957,-22.764711380004883,0.026023809523809522
4,do you want to see your daughter alive ?,do n't hurt her .,i did n't know .,-9.056612968444824,-26.615699768066406,0.03954761904761905
4,do you want to see your daughter alive ?,do n't hurt her .,"oh , my friend .",-9.073420524597168,-9.463676452636719,0.02090476190476191
4,do you want to see your daughter alive ?,do n't hurt her .,"oh , my god ! sherlock holmes .",-9.303241729736328,-45.82524871826172,0.02622857142857143
4,do you want to see your daughter alive ?,do n't hurt her .,i do n't think so .,-9.303789138793945,-25.840150833129883,0.044738095238095237
4,do you want to see your daughter alive ?,do n't hurt her .,"no , no , no .",-9.33267593383789,-28.262256622314453,0.0
4,do you want to see your daughter alive ?,do n't hurt her .,i do n't think .,-9.479644775390625,-14.587198257446289,0.044738095238095237
4,do you want to see your daughter alive ?,do n't hurt her .,"oh , my god , my god .",-10.65362548828125,-77.34416198730469,0.03295238095238095
4,do you want to see your daughter alive ?,do n't hurt her .,"no , no , no , no .",-11.31488037109375,-16.021846771240234,0.0
4,do you want to see your daughter alive ?,do n't hurt her .,"oh , my god . he 's fine .",-11.327129364013672,-48.13993453979492,0.03142857142857143
4,do you want to see your daughter alive ?,do n't hurt her .,"oh , my god . my friend .",-11.754741668701172,-16.516063690185547,0.03738095238095238
4,do you want to see your daughter alive ?,do n't hurt her .,"oh , my god . he 's back .",-12.483664512634277,-27.800241470336914,0.018666666666666665
4,do you want to see your daughter alive ?,do n't hurt her .,"oh , my god . he 's over .",-13.18503475189209,-106.74832153320312,0.026272727272727267
4,do you want to see your daughter alive ?,do n't hurt her .,"no , no , no , no , no .",-13.340712547302246,-25.463603973388672,0.0
4,do you want to see your daughter alive ?,do n't hurt her .,"oh , my god . he 's a cop .",-13.996610641479492,-33.17433166503906,0.03742857142857143
4,do you want to see your daughter alive ?,do n't hurt her .,"oh , my god ! sherlock holmes , my friend .",-14.739944458007812,-33.21018600463867,0.04713333333333334
4,do you want to see your daughter alive ?,do n't hurt her .,"no , no , no , no , no , no .",-15.409499168395996,-25.05600929260254,0.0
4,do you want to see your daughter alive ?,do n't hurt her .,"no , no , no , no , no one .",-16.282821655273438,-12.842606544494629,0.007857142857142854
4,do you want to see your daughter alive ?,do n't hurt her .,"no , no , no , no , no , no , no .",-17.497081756591797,-28.209575653076172,0.0
4,do you want to see your daughter alive ?,do n't hurt her .,"no , no , no , no , no , no , no , no .",-19.599668502807617,-39.30624008178711,0.0
5,someone other than fitz ?,"oh , well , of course , fitz , but he has been rather distracted lately .","yeah , of course .",-6.503499507904053,-79.17807006835938,0.008680672268907586
5,someone other than fitz ?,"oh , well , of course , fitz , but he has been rather distracted lately .",i do n't know .,-6.64250373840332,-18.189178466796875,0.03954761904761905
5,someone other than fitz ?,"oh , well , of course , fitz , but he has been rather distracted lately .","no , of course not .",-6.93943977355957,-22.89236831665039,0.008680672268907586
5,someone other than fitz ?,"oh , well , of course , fitz , but he has been rather distracted lately .","no , of course .",-7.137732982635498,-27.17361831665039,0.008680672268907586
5,someone other than fitz ?,"oh , well , of course , fitz , but he has been rather distracted lately .",of course .,-7.236312389373779,-32.758941650390625,0.008680672268907586
5,someone other than fitz ?,"oh , well , of course , fitz , but he has been rather distracted lately .","oh , my god .",-7.294445991516113,-64.5712890625,0.016476190476190474
5,someone other than fitz ?,"oh , well , of course , fitz , but he has been rather distracted lately .","yes , of course .",-7.492512226104736,-40.46592712402344,0.008680672268907586
5,someone other than fitz ?,"oh , well , of course , fitz , but he has been rather distracted lately .","well , of course .",-8.085895538330078,-30.595806121826172,0.026843731431966753
5,someone other than fitz ?,"oh , well , of course , fitz , but he has been rather distracted lately .",he does n't .,-8.136648178100586,-26.3026123046875,0.011571428571428571
5,someone other than fitz ?,"oh , well , of course , fitz , but he has been rather distracted lately .",of course he does .,-8.154308319091797,-30.194087982177734,0.020252100840336157
5,someone other than fitz ?,"oh , well , of course , fitz , but he has been rather distracted lately .",he does n't know .,-8.438643455505371,-16.0798282623291,0.0250952380952381
5,someone other than fitz ?,"oh , well , of course , fitz , but he has been rather distracted lately .","no , of course he does .",-8.514415740966797,-20.713964462280273,0.020252100840336157
5,someone other than fitz ?,"oh , well , of course , fitz , but he has been rather distracted lately .","well , of course he does .",-8.903846740722656,-66.14070892333984,0.03841516000339532
5,someone other than fitz ?,"oh , well , of course , fitz , but he has been rather distracted lately .","well , of course not .",-9.296538352966309,-22.115432739257812,0.026843731431966753
5,someone other than fitz ?,"oh , well , of course , fitz , but he has been rather distracted lately .","no , of course he did .",-9.467159271240234,-41.317962646484375,0.020252100840336157
5,someone other than fitz ?,"oh , well , of course , fitz , but he has been rather distracted lately .","no , of course he was .",-9.949396133422852,-63.70264434814453,0.018728291316526636
5,someone other than fitz ?,"oh , well , of course , fitz , but he has been rather distracted lately .","oh , well , of course .",-10.016453742980957,-8.190611839294434,0.026843731431966753
5,someone other than fitz ?,"oh , well , of course , fitz , but he has been rather distracted lately .","no , he does n't know .",-10.179341316223145,-26.499717712402344,0.0250952380952381
5,someone other than fitz ?,"oh , well , of course , fitz , but he has been rather distracted lately .","no , of course he does n't .",-10.26243782043457,-13.601409912109375,0.020252100840336157
5,someone other than fitz ?,"oh , well , of course , fitz , but he has been rather distracted lately .","well , of course he does n't .",-11.338879585266113,-27.295669555664062,0.03841516000339532
5,someone other than fitz ?,"oh , well , of course , fitz , but he has been rather distracted lately .","oh , well , of course he does .",-12.060226440429688,-32.113563537597656,0.03841516000339532
5,someone other than fitz ?,"oh , well , of course , fitz , but he has been rather distracted lately .","no , of course he does n't know .",-12.099800109863281,-31.436256408691406,0.03377591036414568
5,someone other than fitz ?,"oh , well , of course , fitz , but he has been rather distracted lately .","well , of course he does n't know .",-12.143294334411621,-27.58390998840332,0.05193896952720486
5,someone other than fitz ?,"oh , well , of course , fitz , but he has been rather distracted lately .","oh , well , of course he does n't .",-14.502731323242188,-72.16470336914062,0.03841516000339532
5,someone other than fitz ?,"oh , well , of course , fitz , but he has been rather distracted lately .","no , of course not , but he does n't .",-15.412147521972656,-76.63133239746094,0.020252100840336157
5,someone other than fitz ?,"oh , well , of course , fitz , but he has been rather distracted lately .","no , of course not , but he does n't know .",-16.273000717163086,-6.05469274520874,0.03377591036414568
5,someone other than fitz ?,"oh , well , of course , fitz , but he has been rather distracted lately .","well , of course he does , but he does n't know .",-18.171009063720703,-18.28484344482422,0.06351039809863342
5,someone other than fitz ?,"oh , well , of course , fitz , but he has been rather distracted lately .","no , of course not , but he does n't have to .",-18.912904739379883,-34.313636779785156,0.030252100840336155
5,someone other than fitz ?,"oh , well , of course , fitz , but he has been rather distracted lately .","no , of course not , but he does n't have to do .",-20.01146125793457,-18.266780853271484,0.041823529411764725
5,someone other than fitz ?,"oh , well , of course , fitz , but he has been rather distracted lately .","no , of course not , but he does n't have to do this .",-20.335630416870117,-32.969581604003906,0.041823529411764725
5,someone other than fitz ?,"oh , well , of course , fitz , but he has been rather distracted lately .","well , of course he does , but he does n't know about this .",-20.761533737182617,-25.331541061401367,0.06351039809863342
5,someone other than fitz ?,"oh , well , of course , fitz , but he has been rather distracted lately .","well , of course he does , but he does n't have to do this .",-21.733789443969727,-32.26465606689453,0.07155801714625247
6,how far is the renaissance hotel ?,it 's too far to walk .,i do n't know .,-5.602628707885742,-65.68002319335938,0.03954761904761905
6,how far is the renaissance hotel ?,it 's too far to walk .,all right .,-7.079973220825195,-31.454410552978516,0.03691428571428572
6,how far is the renaissance hotel ?,it 's too far to walk .,it 's okay .,-7.35426139831543,-26.6038818359375,0.009825396825396824
6,how far is the renaissance hotel ?,it 's too far to walk .,"oh , no .",-7.862715721130371,-42.743038177490234,0.0
6,how far is the renaissance hotel ?,it 's too far to walk .,how do you know ?,-8.203354835510254,-46.91338348388672,0.0250952380952381
6,how far is the renaissance hotel ?,it 's too far to walk .,"oh , my god .",-8.506363868713379,-17.106733322143555,0.016476190476190474
6,how far is the renaissance hotel ?,it 's too far to walk .,it 's not good .,-8.834024429321289,-26.05794906616211,0.01938095238095238
6,how far is the renaissance hotel ?,it 's too far to walk .,i 'm not sure .,-8.882919311523438,-34.35015106201172,0.03321428571428572
6,how far is the renaissance hotel ?,it 's too far to walk .,she 's not here .,-9.007615089416504,-11.302595138549805,0.0
6,how far is the renaissance hotel ?,it 's too far to walk .,"i do n't know , sweetheart .",-9.036540031433105,-26.50448226928711,0.06883333333333333
6,how far is the renaissance hotel ?,it 's too far to walk .,it 's not very much .,-9.218440055847168,-23.128498077392578,0.0160952380952381
6,how far is the renaissance hotel ?,it 's too far to walk .,i do n't know about this .,-9.325586318969727,-14.196611404418945,0.03954761904761905
6,how far is the renaissance hotel ?,it 's too far to walk .,i do n't know . maybe .,-9.373682975769043,-68.39729309082031,0.03954761904761905
6,how far is the renaissance hotel ?,it 's too far to walk .,i do n't know about .,-9.49084186553955,-22.61945915222168,0.03954761904761905
6,how far is the renaissance hotel ?,it 's too far to walk .,i do n't know . i do n't know .,-9.517847061157227,-6.861604690551758,0.07909523809523811
6,how far is the renaissance hotel ?,it 's too far to walk .,i do n't know . it 's okay .,-10.807358741760254,-13.470486640930176,0.04937301587301587
6,how far is the renaissance hotel ?,it 's too far to walk .,i do n't know . it 's ...,-11.183930397033691,-48.668235778808594,0.03954761904761905
