label_num,label,target,prediction,prob_TS,prob_ST,ABS_VAD
5,"she 's breathing , okay","uh , maybe we should wake her up just to be sure .",no .,-5.08056116104126,-5.326999664306641,0.0
5,"she 's breathing , okay","uh , maybe we should wake her up just to be sure .",yes .,-5.369645595550537,-52.774322509765625,0.0
5,"she 's breathing , okay","uh , maybe we should wake her up just to be sure .",what ?,-5.857364654541016,-76.47494506835938,0.0
5,"she 's breathing , okay","uh , maybe we should wake her up just to be sure .",okay .,-5.956689357757568,-10.268430709838867,0.010316666666666665
5,"she 's breathing , okay","uh , maybe we should wake her up just to be sure .",come on .,-7.253316402435303,-13.341314315795898,0.010750000000000001
5,"she 's breathing , okay","uh , maybe we should wake her up just to be sure .",i 'm sorry .,-7.413631439208984,-7.529753684997559,0.027475000000000006
5,"she 's breathing , okay","uh , maybe we should wake her up just to be sure .",i do n't know .,-8.126306533813477,-64.39088439941406,0.041525
5,"she 's breathing , okay","uh , maybe we should wake her up just to be sure .","yeah , no .",-8.193861961364746,-54.82288360595703,0.0
5,"she 's breathing , okay","uh , maybe we should wake her up just to be sure .","no , no .",-8.355011940002441,-8.08566665649414,0.0
5,"she 's breathing , okay","uh , maybe we should wake her up just to be sure .",what are you ?,-8.367722511291504,-31.89344024658203,0.01055
5,"she 's breathing , okay","uh , maybe we should wake her up just to be sure .","oh , no .",-8.552309036254883,-13.754284858703613,0.0
5,"she 's breathing , okay","uh , maybe we should wake her up just to be sure .",i do n't know ?,-9.583975791931152,-44.539878845214844,0.041525
5,"she 's breathing , okay","uh , maybe we should wake her up just to be sure .",i can n't know .,-9.680791854858398,-6.827615261077881,0.044325
5,"she 's breathing , okay","uh , maybe we should wake her up just to be sure .","yeah , i 'm sorry .",-10.237152099609375,-20.375764846801758,0.027475000000000006
5,"she 's breathing , okay","uh , maybe we should wake her up just to be sure .","yeah , i do n't know .",-11.310856819152832,-26.756166458129883,0.041525
5,"she 's breathing , okay","uh , maybe we should wake her up just to be sure .","no , i do n't know .",-11.532218933105469,-30.286327362060547,0.041525
5,"she 's breathing , okay","uh , maybe we should wake her up just to be sure .","oh , i do n't know .",-11.613009452819824,-13.720318794250488,0.041525
5,"she 's breathing , okay","uh , maybe we should wake her up just to be sure .","well , i do n't know .",-11.8995361328125,-28.821372985839844,0.060596212121212134
5,"she 's breathing , okay","uh , maybe we should wake her up just to be sure .","yeah , i can n't know .",-12.501583099365234,-42.474700927734375,0.044325
5,"she 's breathing , okay","uh , maybe we should wake her up just to be sure .","i do n't know , i 'm sorry .",-14.103689193725586,-98.04313659667969,0.06900000000000002
5,"she 's breathing , okay","uh , maybe we should wake her up just to be sure .","i do n't know , i do n't know .",-15.104597091674805,-36.457881927490234,0.08305000000000001
5,"she 's breathing , okay","uh , maybe we should wake her up just to be sure .","i do n't know , i do n't .",-15.45357894897461,-17.813974380493164,0.06885000000000001
5,"she 's breathing , okay","uh , maybe we should wake her up just to be sure .","i do n't know , i can n't know .",-16.349035263061523,-39.91592788696289,0.08585000000000001
5,"she 's breathing , okay","uh , maybe we should wake her up just to be sure .","i do n't know , i do n't know ?",-16.839616775512695,-12.72779655456543,0.08305000000000001
5,"she 's breathing , okay","uh , maybe we should wake her up just to be sure .","i do n't know , i do n't know , it .",-19.89536476135254,-9.62824821472168,0.08305000000000001
5,"she 's breathing , okay","uh , maybe we should wake her up just to be sure .","i do n't know , i do n't know , i 'm sorry .",-21.668806076049805,-19.991172790527344,0.11052500000000003
5,"she 's breathing , okay","uh , maybe we should wake her up just to be sure .","i do n't know , i do n't know , i do n't know .",-22.647361755371094,-5.610744953155518,0.12457500000000003
5,"she 's breathing , okay","uh , maybe we should wake her up just to be sure .","i do n't know , i do n't know , i do n't .",-22.878618240356445,-30.08229637145996,0.11037500000000003
5,"she 's breathing , okay","uh , maybe we should wake her up just to be sure .","i do n't know , i do n't know , i can n't know .",-23.909469604492188,-20.001293182373047,0.12737500000000004
5,"she 's breathing , okay","uh , maybe we should wake her up just to be sure .","i do n't know , i do n't know , i do n't know , i do n't know .",-30.19260025024414,-27.72486686706543,0.16610000000000005
5,"she 's breathing , okay","uh , maybe we should wake her up just to be sure .","i do n't know , i do n't know , i do n't know , i do n't know ,",-30.507905960083008,-15.278151512145996,0.16610000000000005
6,"tino , what are you thinking",i 'm thinking i 'm ready .,yeah .,-4.457237720489502,-51.266876220703125,0.0
6,"tino , what are you thinking",i 'm thinking i 'm ready .,no .,-4.928251266479492,-16.561506271362305,0.0
6,"tino , what are you thinking",i 'm thinking i 'm ready .,what ?,-5.3480939865112305,-46.72489929199219,0.0
6,"tino , what are you thinking",i 'm thinking i 'm ready .,yes .,-5.384078025817871,-24.62460708618164,0.0
6,"tino , what are you thinking",i 'm thinking i 'm ready .,okay .,-5.8561296463012695,-21.699766159057617,0.010316666666666665
6,"tino , what are you thinking",i 'm thinking i 'm ready .,i 'm sorry .,-6.700065612792969,-37.05316162109375,0.027475000000000006
6,"tino , what are you thinking",i 'm thinking i 'm ready .,come on .,-7.0186686515808105,-26.412723541259766,0.010750000000000001
6,"tino , what are you thinking",i 'm thinking i 'm ready .,you know ?,-7.229793548583984,-50.35919189453125,0.014200000000000004
6,"tino , what are you thinking",i 'm thinking i 'm ready .,i do n't know .,-7.777486801147461,-20.906837463378906,0.041525
6,"tino , what are you thinking",i 'm thinking i 'm ready .,"oh , no .",-8.13759994506836,-9.570494651794434,0.0
6,"tino , what are you thinking",i 'm thinking i 'm ready .,i do n't .,-8.62189769744873,-31.250057220458984,0.027325
6,"tino , what are you thinking",i 'm thinking i 'm ready .,i 'm not .,-8.712007522583008,-22.770153045654297,0.015175000000000003
6,"tino , what are you thinking",i 'm thinking i 'm ready .,i do n't know ?,-8.71842098236084,-20.935955047607422,0.041525
6,"tino , what are you thinking",i 'm thinking i 'm ready .,i can n't know .,-9.324407577514648,-29.192041397094727,0.044325
6,"tino , what are you thinking",i 'm thinking i 'm ready .,"yeah , i 'm sorry .",-9.976540565490723,-52.017852783203125,0.027475000000000006
6,"tino , what are you thinking",i 'm thinking i 'm ready .,i do n't know it .,-11.000463485717773,-46.93579864501953,0.041525
6,"tino , what are you thinking",i 'm thinking i 'm ready .,"oh , i do n't know .",-11.375762939453125,-6.228039741516113,0.041525
6,"tino , what are you thinking",i 'm thinking i 'm ready .,"yeah , i do n't know .",-11.425036430358887,-3.9217729568481445,0.041525
6,"tino , what are you thinking",i 'm thinking i 'm ready .,"no , i do n't know .",-11.483723640441895,-39.568634033203125,0.041525
6,"tino , what are you thinking",i 'm thinking i 'm ready .,"well , i do n't know .",-11.679909706115723,-55.77033996582031,0.060596212121212134
6,"tino , what are you thinking",i 'm thinking i 'm ready .,"oh , i do n't know ?",-12.537262916564941,-27.17685317993164,0.041525
6,"tino , what are you thinking",i 'm thinking i 'm ready .,"i do n't know , i 'm sorry .",-13.781604766845703,-21.576431274414062,0.06900000000000002
6,"tino , what are you thinking",i 'm thinking i 'm ready .,"i do n't know , i do n't know .",-15.125946998596191,-32.46952438354492,0.08305000000000001
6,"tino , what are you thinking",i 'm thinking i 'm ready .,"i do n't know , i do n't .",-15.566449165344238,-15.333173751831055,0.06885000000000001
6,"tino , what are you thinking",i 'm thinking i 'm ready .,"i do n't know , i 'm not .",-15.572757720947266,-13.005096435546875,0.05670000000000001
6,"tino , what are you thinking",i 'm thinking i 'm ready .,"i do n't know , i do n't know ?",-16.361900329589844,-35.93119812011719,0.08305000000000001
6,"tino , what are you thinking",i 'm thinking i 'm ready .,"i do n't know , i do n't know it .",-18.508460998535156,-90.26278686523438,0.08305000000000001
6,"tino , what are you thinking",i 'm thinking i 'm ready .,"i do n't know , i do n't know , it .",-20.27919578552246,-21.046009063720703,0.08305000000000001
6,"tino , what are you thinking",i 'm thinking i 'm ready .,"i do n't know , i do n't know , i 'm sorry .",-21.791622161865234,-9.495354652404785,0.11052500000000003
6,"tino , what are you thinking",i 'm thinking i 'm ready .,"i do n't know , i do n't know , i do n't know .",-23.115467071533203,-45.008056640625,0.12457500000000003
6,"tino , what are you thinking",i 'm thinking i 'm ready .,"i do n't know , i do n't know , i do n't .",-23.413249969482422,-40.779842376708984,0.11037500000000003
6,"tino , what are you thinking",i 'm thinking i 'm ready .,"i do n't know , i do n't know , i do n't know , i 'm not .",-31.65233039855957,-31.408008575439453,0.13975000000000004
7,you know what i 'm thinking,chips .,yeah .,-4.384736061096191,-7.685187339782715,0.0
7,you know what i 'm thinking,chips .,no .,-4.675313472747803,-38.27497863769531,0.0
7,you know what i 'm thinking,chips .,yes .,-5.13456392288208,-49.686153411865234,0.0
7,you know what i 'm thinking,chips .,what ?,-5.321248531341553,-30.21388816833496,0.0
7,you know what i 'm thinking,chips .,okay .,-5.6607770919799805,-68.00028991699219,0.010316666666666665
7,you know what i 'm thinking,chips .,i 'm sorry .,-6.586851119995117,-48.04197311401367,0.027475000000000006
7,you know what i 'm thinking,chips .,come on .,-6.615519046783447,-38.044471740722656,0.010750000000000001
7,you know what i 'm thinking,chips .,i do n't know .,-7.223836898803711,-18.70071029663086,0.041525
7,you know what i 'm thinking,chips .,i 'm not .,-7.95026969909668,-13.61475944519043,0.015175000000000003
7,you know what i 'm thinking,chips .,i do n't .,-8.007257461547852,-39.51593780517578,0.027325
